reaction_id,chemical_composition,surface_composition,facet,sites,reaction_energy_eV,publication_id,publication_title,publication_doi
UmVhY3Rpb246MzM5Njgy,Pb12,Pb,111,"{""C"": ""hollow|A_A_A|FCC""}",5.177293133388048,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzQ4NTEy,Sc3V9,V3Sc,111,"{""S"": ""hollow|A_A_A|FCC""}",-3.081573846495246,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzUwNDYw,Hg6Ta6,HgTa,101,"{""O"": ""top|B""}",-1.217363979460231,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzUwNjc2,In9Sc3,In3Sc,111,"{""H"": ""top|B""}",0.4559391178418366,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzUwNzY1,Pt9Ti3,Pt3Ti,111,"{""H"": ""top|B""}",0.7090058040421638,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzUyMjc5,Mo6Ta6,MoTa,101,"{""O"": ""hollow|A_B_B|HCP""}",-2.3853644677621446,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzUyMjg4,Ag6Ta6,AgTa,101,"{""H"": ""hollow|A_A_B|HCP""}",-0.17656419355532194,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzUyMjk5,Ru6Zr6,RuZr,101,"{""H"": ""bridge|A_A|B""}",-0.5643553937579497,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzUyMzE1,Au6Fe6,AuFe,101,"{""H"": ""top|B""}",0.4200439011447372,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzUyMzE4,Au6Fe6,AuFe,101,"{""N"": ""top|B""}",1.4194942205886036,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzUyMzE5,Au6Fe6,AuFe,101,"{""O"": ""bridge|B_B|A""}",0.027534519038283634,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzUyMzIw,Au6Fe6,AuFe,101,"{""O"": ""hollow-tilt|A_A_B|FCC""}",0.9422703582384315,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzUyMzIy,Au6Fe6,AuFe,101,"{""S"": ""bridge|B_B|A""}",-1.3991775209942148,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzUyMzI2,Au6Fe6,AuFe,101,"{""S"": ""hollow-tilt|A_A_B|HCP""}",-0.7342466755907822,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzUyMzI4,Ta6Zr6,TaZr,101,"{""C"": ""hollow|A_A_B|FCC""}",0.8281903048891763,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzUyMzMz,Ta6Zr6,TaZr,101,"{""H"": ""hollow|A_A_B|HCP""}",-0.9901263387573351,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzUyMzM2,Ta6Zr6,TaZr,101,"{""N"": ""hollow|A_A_B|FCC""}",-2.7416154971124342,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzUyMzQw,Ta6Zr6,TaZr,101,"{""O"": ""hollow|A_A_B|FCC""}",-3.0393262682629825,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzUyMzQ0,Ta6Zr6,TaZr,101,"{""S"": ""hollow|A_A_B|FCC""}",-3.2774786670960907,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzUyMzQ4,In6Os6,InOs,101,"{""C"": ""bridge|B_B|A""}",1.2669865229881907,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzUyMzUx,In6Os6,InOs,101,"{""H"": ""bridge|B_B|A""}",-0.5391322096611191,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzUyMzUy,In6Os6,InOs,101,"{""H"": ""top|A""}",1.1853605348415215,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzUyMzU3,In6Os6,InOs,101,"{""O"": ""hollow|A_B_B|HCP""}",0.2555357111376111,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzUyMzYw,In6Os6,InOs,101,"{""S"": ""bridge|A_A|B""}",-0.09265829959616667,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzUyMzY0,Hg6Pt6,HgPt,101,"{""H"": ""bridge|B_B|A""}",-0.1266533453553791,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzUyMzY1,Hg6Pt6,HgPt,101,"{""H"": ""top|B""}",-0.15377357115627888,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzUyMzY3,Hg6Pt6,HgPt,101,"{""S"": ""hollow-tilt|A_A_B|FCC""}",-0.1814595214927408,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzUyMzY4,Ga6Ta6,GaTa,101,"{""C"": ""hollow|A_A_B|FCC""}",3.4986880338883566,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzM5MDEw,Ag12,Ag,111,"{""CH3"": ""bridge|A_A|A""}",1.6032765057171616,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzM5Njgz,Pb12,Pb,111,"{""C"": ""hollow|A_A_A|HCP""}",5.214700622790588,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzQ4NTEz,Sc3V9,V3Sc,111,"{""S"": ""hollow|A_A_A|HCP""}",-3.4367602304955085,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzUwNDYx,Cd9Pd3,Cd3Pd,111,"{""N"": ""top|B""}",3.949761076086361,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzUwNjc3,Ag6Cu6,AgCu,101,"{""O"": ""hollow|A_A_B|FCC""}",1.5162660649401118,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzUwNzY2,Mn6Ru6,MnRu,101,"{""H"": ""top|A""}",0.609511460738787,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzUyMjgw,Mo6Ta6,MoTa,101,"{""S"": ""bridge|A_A|B""}",-3.3352116996938435,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzUyMzIx,Au6Fe6,AuFe,101,"{""O"": ""top|B""}",1.0119183034401544,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzUyMzIz,Au6Fe6,AuFe,101,"{""SH"": ""bridge|B_B|A""}",-1.072711392151973,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzUyMzI3,Au6Fe6,AuFe,101,"{""SH"": ""top|B""}",-0.6690053419505375,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzUyMzI5,Ta6Zr6,TaZr,101,"{""C"": ""hollow|A_A_B|HCP""}",0.8915110590905897,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzUyMzM0,Ta6Zr6,TaZr,101,"{""H"": ""hollow|A_B_B|FCC""}",-0.8673500713584588,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzUyMzM3,Ta6Zr6,TaZr,101,"{""N"": ""hollow|A_A_B|HCP""}",-2.5865138744138676,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzUyMzQx,Ta6Zr6,TaZr,101,"{""O"": ""hollow|A_A_B|HCP""}",-2.823135632963556,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzUyMzQ1,Ta6Zr6,TaZr,101,"{""S"": ""hollow|A_A_B|HCP""}",-3.203338530693088,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzUyMzQ5,In6Os6,InOs,101,"{""C"": ""top|A""}",7.518138960688702,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzUyMzUz,In6Os6,InOs,101,"{""H"": ""top|B""}",-0.6411939471608719,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzUyMzU4,In6Os6,InOs,101,"{""O"": ""top|A""}",3.3375812670345226,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzUyMzYx,In6Os6,InOs,101,"{""S"": ""bridge|B_B|A""}",-1.7272142910950947,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzUyMzY2,Hg6Pt6,HgPt,101,"{""N"": ""hollow|A_A_B|FCC""}",2.4680651694889093,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzUyMzY5,Ga6Ta6,GaTa,101,"{""C"": ""hollow|A_A_B|HCP""}",3.5094256459897224,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzUyMzg1,Co6Ni6,CoNi,101,"{""C"": ""hollow|A_A_B|FCC""}",2.5329909871843483,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzU0MDEz,Cr3Nb9,Nb3Cr,111,"{""C"": ""top|B""}",3.087426743089054,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzU0MDE0,Cr3Nb9,Nb3Cr,111,"{""H"": ""top|B""}",0.19181739874059645,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzU0MDE1,Cr3Nb9,Nb3Cr,111,"{""N"": ""top|B""}",-0.1295399289138004,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzU0MDIx,Ti6V6,TiV,101,"{""H"": ""hollow|A_A_B|FCC""}",-0.8933125887587892,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzU0MDI2,Ti6V6,TiV,101,"{""N"": ""hollow|A_A_B|FCC""}",-2.4959401029136643,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzU0MDI4,Ti6V6,TiV,101,"{""N"": ""hollow|A_B_B|FCC""}",-2.4939938087136397,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzU1MTM5,Au6Pd6,AuPd,101,"{""H2O"": ""bridge|A_B|B""}",-0.21708466527900327,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzM5MDEx,Ag12,Ag,111,"{""CH3"": ""hollow|A_A_A|FCC""}",1.6497815771145667,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzM5Njg0,Pb12,Pb,111,"{""CH"": ""top|A""}",5.591924146030607,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzQ4NTE0,Fe3Os9,Os3Fe,111,"{""H2O"": ""hollow|A_A_A|FCC""}",-0.17786911547784712,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzUwNDYy,Hg6Ta6,HgTa,101,"{""S"": ""bridge|B_B|A""}",-2.586127336795414,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzUwNjc4,Ag6Cu6,AgCu,101,"{""O"": ""hollow|A_A_B|HCP""}",1.6390513120384753,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzUwNzY3,Mn6Ru6,MnRu,101,"{""H"": ""top|B""}",0.1407057121405444,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzUyMjgx,Mo6Ta6,MoTa,101,"{""S"": ""bridge|B_B|A""}",-3.21190331369138,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzUyMzI0,Au6Fe6,AuFe,101,"{""SH"": ""hollow|A_B_B|FCC""}",0.04527321205125645,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzUyMzMw,Ta6Zr6,TaZr,101,"{""C"": ""hollow|A_B_B|FCC""}",1.2465949922889195,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzUyMzM1,Ta6Zr6,TaZr,101,"{""H"": ""hollow|A_B_B|HCP""}",-0.9254120895593303,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzUyMzM4,Ta6Zr6,TaZr,101,"{""N"": ""hollow|A_B_B|FCC""}",-2.5574478987127804,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzUyMzQy,Ta6Zr6,TaZr,101,"{""O"": ""hollow|A_B_B|FCC""}",-3.126384056762788,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzUyMzQ2,Ta6Zr6,TaZr,101,"{""S"": ""hollow|A_B_B|FCC""}",-3.21661768599364,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzUyMzUw,In6Os6,InOs,101,"{""C"": ""top|B""}",2.664232307889506,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzUyMzU0,In6Os6,InOs,101,"{""N"": ""bridge|B_B|A""}",-0.4238401613165479,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzUyMzU5,In6Os6,InOs,101,"{""O"": ""top|B""}",0.41445495493809403,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzUyMzYy,In6Os6,InOs,101,"{""S"": ""top|A""}",1.1959472598028356,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzUyMzcw,Ga6Ta6,GaTa,101,"{""C"": ""hollow|A_B_B|FCC""}",2.08904964058911,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzUyMzg2,Co6Ni6,CoNi,101,"{""C"": ""hollow|A_A_B|HCP""}",2.4304503293869857,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzU0MDE2,Ti6V6,TiV,101,"{""C"": ""hollow|A_A_B|FCC""}",1.2933427891885003,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzU0MDIy,Cr3Nb9,Nb3Cr,111,"{""S"": ""top|B""}",-1.7519356971933462,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzU0MDI3,Ti6V6,TiV,101,"{""N"": ""hollow|A_A_B|HCP""}",-2.3650381082134118,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzU0MDI5,La9Zn3,La3Zn,111,"{""H"": ""top|B""}",0.27082143404280146,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzU1MTQw,Au6Pd6,AuPd,101,"{""H2O"": ""bridge|B_B|A""}",-0.11101632357724611,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzU1MTY2,Ag9Ni3,Ag3Ni,111,"{""H2O"": ""bridge|A_A|B""}",-0.15382799377596257,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzU1OTcz,Ti6W6,TiW,101,"{""H"": ""hollow|A_B_B|FCC""}",-0.8216314089576997,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzU2NTk5,Cu6Ru6,CuRu,101,"{""SH"": ""top-tilt|B""}",-0.8727791506452149,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzU2OTQz,Hf6Ni6,HfNi,101,"{""S"": ""bridge|B_B|A""}",-2.6168651798943188,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzU3MjQ3,Al6Y6,AlY,101,"{""N"": ""hollow|A_B_B|HCP""}",-1.7684617148534016,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzM5MDEy,Ag12,Ag,111,"{""CH3"": ""hollow|A_A_A|HCP""}",1.6447031165153874,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzM5Njg1,Pb12,Pb,111,"{""H2O"": ""bridge|A_A|A""}",-0.10846103857886646,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzQ4NTE1,Fe3Os9,Os3Fe,111,"{""H2O"": ""hollow|A_A_A|HCP""}",-0.17739346048085736,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzUwNDYz,Cd9Pd3,Cd3Pd,111,"{""O"": ""top|B""}",2.8824222995388595,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzUwNjc5,In9Sc3,In3Sc,111,"{""N"": ""top|B""}",2.3954598910841014,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzUwNzY4,Mn6Ru6,MnRu,101,"{""N"": ""4fold|A_A_B_B""}",-0.7377498692167137,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzUyMzI1,Au6Fe6,AuFe,101,"{""S"": ""hollow|A_A_B|FCC""}",-0.8883557630942391,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzUyMzMx,Ta6Zr6,TaZr,101,"{""C"": ""hollow|A_B_B|HCP""}",1.3933640809891585,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzUyMzM5,Ta6Zr6,TaZr,101,"{""N"": ""hollow|A_B_B|HCP""}",-2.3379597880139045,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzUyMzQz,Ta6Zr6,TaZr,101,"{""O"": ""hollow|A_B_B|HCP""}",-2.964370742662311,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzUyMzQ3,Ta6Zr6,TaZr,101,"{""S"": ""hollow|A_B_B|HCP""}",-3.156688014394547,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzUyMzU1,In6Os6,InOs,101,"{""N"": ""top|A""}",4.98718841918344,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzUyMzYz,In6Os6,InOs,101,"{""S"": ""top|B""}",-0.8067379383973616,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzUyMzcx,Ga6Ta6,GaTa,101,"{""C"": ""hollow|A_B_B|HCP""}",2.2617820630885035,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzUyMzg3,Co6Ni6,CoNi,101,"{""C"": ""hollow|A_B_B|FCC""}",2.6595228336855143,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzU0MDE3,Ti6V6,TiV,101,"{""C"": ""hollow|A_A_B|HCP""}",1.3391132892911628,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzU0MDIz,Ti6V6,TiV,101,"{""H"": ""hollow|A_A_B|HCP""}",-0.9275918574594186,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzU0MDMw,Ti6V6,TiV,101,"{""N"": ""hollow|A_B_B|HCP""}",-2.4223880045155965,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzU1MTQx,Cu3Sc9,Sc3Cu,111,"{""O"": ""top|B""}",0.9424442389388901,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246MzU1MTY3,Ag9Ni3,Ag3Ni,111,"{""H2O"": ""bridge|A_B|A""}",-0.1697968583777083,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
